Question,Correct Choice,Ground Truth Explanation,Generated Explanation (T5),Generated Explanation (LLaMA),Ground Truth Ratings,T5 Ratings,LLaMA Ratings,T5 Similarity,LLaMA Similarity,T5 BERTScore,LLaMA BERTScore,T5 BLEURT,LLaMA BLEURT,Kendall Tau (Ground Truth vs T5),Kendall Tau (Ground Truth vs LLaMA),Krippendorff's Alpha
When seeing people play a game and your team is loosing what might you feel?,stress,"When team is losing, we feel stressed. Stress is caused when there are more chances to lose a game and seeing others playing well. Excitement is not caused when our team is losing. Envy is not the result of seing someone playing. We dont feel anxious when team is losing. It is not entertaining to see team losing.",stress is a common feeling when seeing people play a game and your team is loosing what might you feel.,Stress can happen when we are under pressure. If our performance is poor then there is a chance that we lose the game so we experience some degree of stress. Expectations from us make us stressed sometimes. All the other options except stress,"{""supports"": 2, ""overall"": 2, ""well_written"": 1, ""related"": 1, ""factual"": 0, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 1, ""well_written"": 0, ""related"": 0, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}",0.800000011920929,0.6600000262260437,0.87,0.87,-0.83,-0.21,-0.06299407883487121,0.8571428571428572,
"The teacher was arranging and sorting papers at her desk, needing paper clips she opened up the left what?",drawer,A drawer is a place where one stores their paperclips and it is a part of desk. A desk can have both right and left drawer. All the other options are incorrect as they are not a place with apperclips or are not in/on a desk,"the teacher was arranging and sorting papers at her desk, needing paper clips she opened up the left drawer",Teacher has no office hence there is nothing else available on her table except drawers. She opens up the first drawer since it's nearest to her hand thus using least energy and saves time. Drawer is correct answer but desk is,"{""supports"": 1, ""overall"": 4, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 2, ""well_written"": 0, ""related"": 0, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}",0.5,0.5099999904632568,0.84,0.85,-1.05,-1.03,0.1345345587992625,0.8997354108424374,
"James thought that the desk was built with solidity, but when he rapped on it he could hear what?",hollowness,"James thought that the desk was built with solidity, but when he rapped on it he could hear hollowness. Openness cant be heard. Instability of the desk cant be heard. Weakness cant be heard by rapping on the desk. A person may not heard strange sounds if the desk was built with solidity.",rapping on a desk is a way to hear hollowness.,Solid objects are hard whereas Hollow object has space inside thus sound echoes back. Hence Desk made out of wood seems solid but actually there is air filled gap between two pieces of wooden plank so its sound can be heard. Thus we,"{""supports"": 2, ""overall"": 3, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 1, ""well_written"": 0, ""related"": 0, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 0}",0.6800000071525574,0.6100000143051147,0.87,0.84,-0.72,-0.75,0.06299407883487121,0.7142857142857143,
Where would a special ficus be found?,botanical garden,Botanical garden is place where plants are grown for scientific study and display to the public so Special ficus can be found in the botanical garden grown by some scientific method. Doctor's office is not place where plants can be grown. Ficus cannot be found in a sea. Public place cannot have special ficus tree.Arboretum cannot have special ficus always.,botanical garden - wikipedia,Ficus is a type of plant and plants are grown only in gardens not in streets so botanical garden should have this type of plant. It's wrong to say tree farm because there is no such thing as tree farms .It',"{""supports"": 0, ""overall"": 2, ""well_written"": 0, ""related"": 1, ""factual"": 0, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 1, ""well_written"": 0, ""related"": 0, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}",0.6299999952316284,0.75,0.82,0.86,-1.52,-0.79,0.19867985355975654,0.3785166493051126,
"The animals didn't have any sense of shame.  They just had sex by the water, and sometimes dipped in to do what?",bathe,Bathing means to wash one's body with water which is something animals do. The animals didn't have shame as they had sex by the river and dipped in to bathe. Animals won't want to feel pain or die of cancer and they may not dip in water to do the other options.,"animals don't have any sense of shame. they just had sex by the water, and sometimes dipped in to do bathe.",Animals do not bath themselves but they dip into water to cool down their body temperature. Toileting has nothing to do with this sentence. Shame has no role in animal life so there is no need to mention it. Bathing is done,"{""supports"": 1, ""overall"": 4, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 2, ""well_written"": 0, ""related"": 1, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 4, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}",0.8199999928474426,0.6899999976158142,0.89,0.87,-0.26,-0.13,0.05716619504750295,0.8743856497851876,
What happens when someone trips when going for run?,falling down,"Tripping is catching one's foot on something and stumble and fall down. So when someone trips, they fall down. All the other options are not what happens when someone trips.",falling down happens when someone trips when going for run,Trip while running indicates fall down on ground. Tripping occurs due to many reasons but walking on uneven surface causes trip mostly.Trip doesn't mean only unconsciousness because sometimes it might occur without being unconsious too,"{""supports"": 0, ""overall"": 4, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 1, ""overall"": 2, ""well_written"": 1, ""related"": 1, ""factual"": 0, ""new_info"": 1, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 0}",0.6700000166893005,0.6800000071525574,0.87,0.86,-0.75,-0.46,0.2646280620124816,0.33333333333333337,
Where might many bottles of glue be stored?,cabinet,A cabinet is a storage location to store a lot of things so many glue bottles can be stored there. Art room and kitchen are not storage locations and the other options are not storage locations for glue bottles.,a cabinet is a place where many bottles of glue can be stored.,Glues stick objects together so they stay intact when being transported and this property makes glue useful. Many bottlees of gluessuch as woodworking adhesives could easily fit on top of cabinets. Question:,"{""supports"": 3, ""overall"": 2, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 2, ""well_written"": 1, ""related"": 1, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 1, ""overall"": 2, ""well_written"": 1, ""related"": 1, ""factual"": 0, ""new_info"": 1, ""unnecessary_info"": 1, ""contrastive"": 0}",0.8700000047683716,0.6899999976158142,0.92,0.84,-0.27,-0.52,-0.20025046972870353,0.3175536744149779,
Everybody wants to be the frontman or play guitar in a what?,rock band,Rock band means a number of musicians who play rock music together and frontman means the lead singer of a pop or rock group. Guitar is a stringed musical instrument which is played in a rock band which is where everybody wants to be the frontman in. Concert comes under rock band and people don't play guitar or be frontman in other options.,rock band is a musical genre,"Rock bands have lead singer/front man and several musicians like bassist ,lead guitars etc. Band members share their salary equally but only the front man gets more limelight because they sing on stage while rest stay behind cur","{""supports"": 2, ""overall"": 4, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 2, ""well_written"": 0, ""related"": 1, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 0}",0.75,0.5,0.86,0.84,-0.95,-0.48,0.10114434748483472,0.6825236327899352,
If you're going on vacation on a deserted island what are you hoping to achieve?,peace,"Deserted island is a remote island where no people live, so such places will be peaceful and free from chaos. Hence you hope to achieve peace on vacation on a deserted island. Vacation on deserted island doesn't necessarily give panic and other options come under peace.",deserted islands are often surrounded by deserts.,Peace is needed when we go on holiday because we want stress free environment while enjoying ourselves without any worries about daily routine life . We want relaxation when we go on holidays so peaceful atmosphere is required. Holiday should have,"{""supports"": 4, ""overall"": 4, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 2, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 1, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 0, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 0}",0.6600000262260437,0.5,0.86,0.86,-1.11,-0.26,0.7008766440504623,0.7909115788387003,
What will a contraceptive device avoid the creation of?,person,Contraceptives helps to prevent reproduction. Person cant be created by using contraceptive devices during sex. Drugstore or Pharmacy cant be created. Children is person only.,contraceptive devices are used to prevent the creation of a person.,Contraception devices prevents unwanted pregnancy so they prevent birth of child and thus there won't be any need to feed baby during its growing years and so this saves money spent on food for baby. None of the other answers makes sense,"{""supports"": 4, ""overall"": 2, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 2, ""well_written"": 1, ""related"": 1, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 1, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 0}",0.8500000238418579,0.6700000166893005,0.88,0.86,-0.61,-0.32,-0.20025046972870353,0.4763305116224668,
What does a chicken do in a joke?,cross road,"Crossing road involves moving while looking for cars does not. Chickens can cross the road and it can take place without force whereas producing eggs, laying eggs and becoming food do not.",chickens are known for crossing road jokes.,"Cross Road refers to crossing roads while walking on footpath. In this case we have used ""road"" instead of path so it should be correct answer. Other answers don't make sense when applied literally.","{""supports"": 3, ""overall"": 1, ""well_written"": 0, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}","{""supports"": 0, ""overall"": 1, ""well_written"": 0, ""related"": 0, ""factual"": 0, ""new_info"": 0, ""unnecessary_info"": 1, ""contrastive"": 0}","{""supports"": 2, ""overall"": 3, ""well_written"": 1, ""related"": 1, ""factual"": 1, ""new_info"": 1, ""unnecessary_info"": 0, ""contrastive"": 1}",0.7599999904632568,0.5699999928474426,0.84,0.84,-1.26,-0.77,-0.3500700210070025,0.6288281455225324,
